ID.Symbol	ID.Description	ID.Ensembl	logFC	AveExpr	t	P.Value	adj.P.Val	B
17268430	Lrrc46	leucine rich repeat containing 46	ENSMUSG00000020878	0.304693267695872	6.71745769941156	1.85887641600747	0.100575339642134	0.315860796750851	-5.0388613797986
17424309	Arid3c	AT rich interactive domain 3C (BRIGHT-like)	ENSMUSG00000066224	0.304576272819137	5.99303577736783	2.13769608185094	0.0654420386772876	0.247850605653923	-4.63315588179158
17260182	Urgcp	upregulator of cell proliferation	ENSMUSG00000049680	0.304572603570059	6.61639300579718	2.87670928162819	0.0208902157805671	0.132583806590942	-3.5112405256208
17305988	Tep1	telomerase associated protein 1	ENSMUSG00000006281	0.304469707808995	4.88629912544684	2.85672360970258	0.0215371926294328	0.134212368225201	-3.5417696651031
17218790	Scyl3	SCY1-like 3 (S. cerevisiae)	ENSMUSG00000026584	0.304395244425143	6.59292679703559	2.84289125840685	0.021997111182961	0.135949667490591	-3.56290584665111
17449649	U90926	cDNA sequence U90926	ENSMUSG00000029409	0.3041739558105	3.72657246165269	2.61215389419887	0.0313588358799666	0.163750252889648	-3.91576453133986
17418976	Sync	syncoilin	ENSMUSG00000001333	0.304014050509631	5.83880397071286	3.42655229442616	0.009174614867284	0.0866455900374366	-2.68067443433626
17438882	Gm9958	predicted gene 9958	ENSMUSG00000054945	0.303728590929435	4.71358053661511	1.55049944145819	0.160097033533932	0.411150106363395	-5.46094843141264
17257331	Tlk2	tousled-like kinase 2 (Arabidopsis)	ENSMUSG00000020694	0.3036902437234	8.3897312516991	2.79060768375663	0.0238294012605792	0.141680759629264	-3.64283532614919
17501427	Cbr4	carbonyl reductase 4	ENSMUSG00000031641	0.303632406891169	7.07442501287768	1.72401916248057	0.123474070145985	0.355099710971587	-5.22764169805933
17276985	Sipa1l1	signal-induced proliferation-associated 1 like 1	ENSMUSG00000042700	0.303395080571791	8.5813145329685	2.91037992188286	0.0198454611774514	0.129398133249911	-3.45983601027366
17258064	Kif19a	kinesin family member 19A	ENSMUSG00000010021	0.303317441307066	5.9735195716222	1.16568883620252	0.277728766436072	0.549514093867158	-5.92668807810486
17485187	Krtap5-3	keratin associated protein 5-3	ENSMUSG00000046248	0.30295919364465	4.47185683744757	2.62694785968369	0.0306507594935308	0.162001586054318	-3.89315093187179
17455962	C1galt1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	ENSMUSG00000042460	0.30279606013458	7.84881126160067	2.31064602230754	0.0500378128665334	0.212670508329489	-4.37422499450727
17406031	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	ENSMUSG00000062232	0.302668307106326	7.11342954638792	2.83408882274485	0.0222950749881116	0.137165927883467	-3.57635871214844
17519394	Myo5a	myosin VA	ENSMUSG00000034593	0.302592117672591	8.95786178792542	2.15252951184557	0.0639545754474533	0.244728630301923	-4.61112266359128
17299353	Ktn1	kinectin 1	ENSMUSG00000021843	0.30254688173375	8.7115638408869	3.40137177629989	0.00951951383240016	0.0881292429897571	-2.71815088133683
17244563	Csl	citrate synthase like	ENSMUSG00000046934	0.302520270421729	3.68162813533963	1.4749407074338	0.178934849809702	0.435089863699512	-5.55854927107519
17268523	Gpr179	G protein-coupled receptor 179	ENSMUSG00000070337	0.302476796737745	6.12072903002287	2.54617340900679	0.0347261006417022	0.173632598284453	-4.01654125532116
17308058	Adam7	a disintegrin and metallopeptidase domain 7	ENSMUSG00000022056	0.302419418508714	3.67340933338753	2.65732115338977	0.0292478654062194	0.158038348112615	-3.84670915461936
17501800	Hapln4	hyaluronan and proteoglycan link protein 4	ENSMUSG00000007594	0.302394957180868	5.04503618755356	2.19352137574458	0.0600152977148589	0.235939081792032	-4.55004807898086
17407138	Il6ra	interleukin 6 receptor, alpha	ENSMUSG00000027947	0.302342155684549	5.85479907561081	1.77769867613679	0.113825979808751	0.339380350984672	-5.15319829102071
17463689	Bcl2l14	BCL2-like 14 (apoptosis facilitator)	ENSMUSG00000030200	0.302311204004455	3.06870920519418	2.24279096254305	0.0555973382284719	0.225349973503408	-4.4763065765521
17285227	Prl2c5	prolactin family 2, subfamily c, member 5	ENSMUSG00000055360	0.302292397460916	2.09264393899594	1.92831428442942	0.0904190993877994	0.29764211274955	-4.93954615844826
17279893	Klhl29	kelch-like 29	ENSMUSG00000020627	0.302247455055983	5.83793969999679	2.73649324352368	0.025892531817225	0.148279683952911	-3.72560535578748
17490695	Dkkl1	dickkopf-like 1	ENSMUSG00000030792	0.302232741019789	4.23414092927052	1.66006726141543	0.135963363864834	0.374343603543576	-5.31500135021217
17216246	Cntnap5b	contactin associated protein-like 5B	ENSMUSG00000067028	0.302103874753919	3.55705367722357	1.28090207637757	0.236552096590086	0.504817096750623	-5.79599222145932
17536329	Gspt2	G1 to S phase transition 2	ENSMUSG00000071723	0.302097949573271	5.7536546134585	2.16486388181557	0.0627431335893866	0.242014010838294	-4.59277362520647
17441540	Med13l	mediator complex subunit 13-like	ENSMUSG00000018076	0.301925896199162	8.19677914668946	2.6168606724106	0.0311317607776409	0.163086521745801	-3.90857046041984
17540059	Porcn	porcupine homolog (Drosophila)	ENSMUSG00000031169	0.301900230777398	7.72013271851845	1.59488976755648	0.149883720946565	0.39559892426011	-5.40241849658763
17343143	Glo1	glyoxalase 1	ENSMUSG00000024026	0.301877264378637	9.86282540101766	3.16435607782302	0.0135254552097083	0.106251734107804	-3.07391256296435
17508968	Frg1	FSHD region gene 1	ENSMUSG00000031590	0.301737854741889	7.99185136392677	2.98299607422201	0.0177730639781564	0.122431541671387	-3.34912750585697
17239090	Tab2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	ENSMUSG00000015755	0.301673074039973	8.98876151425542	2.62142127597823	0.0309133418938832	0.16237363818499	-3.90159929745735
17466237	Tas2r138	taste receptor, type 2, member 138	ENSMUSG00000058250	0.301655579773247	3.75414060148613	2.70239014943268	0.0272864759665762	0.152518815548296	-3.77777429669085
17411547	Chchd7	coiled-coil-helix-coiled-coil-helix domain containing 7	ENSMUSG00000042198	0.301511940647355	5.1988644422807	2.83456603263565	0.0222788146888911	0.137104773630103	-3.57562933923075
17265989	Wdr81	WD repeat domain 81	ENSMUSG00000045374	0.301455304182105	6.29209056790938	2.91011919961419	0.0198533390590848	0.129402373565414	-3.46023389686188
17352347	Tmx3	thioredoxin-related transmembrane protein 3	ENSMUSG00000024614	0.301339588276214	8.7544465087321	2.56918629710518	0.0335116606693191	0.170414946214861	-3.98140907043443
17382681	Gm996	predicted gene 996	ENSMUSG00000029419	0.301323516482786	5.08363148728466	2.10961199014366	0.0683520819285781	0.254019073887565	-4.67476694189787
17491846	Ndnl2	necdin-like 2	ENSMUSG00000070520	0.301320256192048	6.66306544086233	2.24135905980367	0.0557210594125105	0.225640646226543	-4.47845447869385
17403973	Pex2	peroxisomal biogenesis factor 2	ENSMUSG00000040374	0.301314989912454	6.7162721916465	3.11506093866272	0.01456259731844	0.110707533796834	-3.14850291283536
17383733	BC005624	cDNA sequence BC005624	ENSMUSG00000026851	0.30127866486034	7.63707607236873	3.39585643174152	0.00959687682317389	0.0883637728884173	-2.72636831979419
17460760	Vmn1r50	vomeronasal 1 receptor 50	ENSMUSG00000094553	0.30125042097576	2.42567021980007	2.12376034074283	0.0668704890857041	0.250885769584258	-4.65382133406472
17486073	Zfp787	zinc finger protein 787	ENSMUSG00000046792	0.30124972715324	6.66511606034774	2.68390692896426	0.0280739887013258	0.154924710480249	-3.80604735464276
17415349	Gm13287	predicted gene 13287	ENSMUSG00000094648	0.301247514692793	5.34459228543401	1.82564172706327	0.105813076286331	0.326005264007864	-5.08591480198097
17349880	Pcdhb5	protocadherin beta 5	ENSMUSG00000063687	0.301198141710794	4.56349955010309	1.4430724489397	0.187456287332035	0.445700204594267	-5.5989019354921
17516462	Thy1	thymus cell antigen 1, theta	ENSMUSG00000032011	0.301009904008855	5.860391878692	1.47804009503211	0.178124739727853	0.434164042574868	-5.55459828878295
17271168	Prkca	protein kinase C, alpha	ENSMUSG00000050965	0.300963887775862	7.47843500082899	1.75968321745978	0.1169822333369	0.344655111744855	-5.17829065421734
17440795	Usp30	ubiquitin specific peptidase 30	ENSMUSG00000029592	0.300949061940499	7.39687370524316	3.02243241517405	0.0167433721781572	0.119032371494317	-3.28911036799523
17227464	5730559C18Rik	RIKEN cDNA 5730559C18 gene	ENSMUSG00000041605	0.30094744950033	6.09987452825632	2.16671232801741	0.062563547051317	0.241672307461284	-4.59002167923279
17548238	Fabp5	fatty acid binding protein 5, epidermal	ENSMUSG00000027533	0.300925309814858	9.75047286819618	2.19362846390826	0.0600053275062508	0.235939081792032	-4.54988818298403
17277837	Ttc8	tetratricopeptide repeat domain 8	ENSMUSG00000021013	0.300879076661924	7.22460286905707	2.18268157735907	0.0610330408082234	0.238721917693315	-4.56622421317384
17426765	Nfib	nuclear factor I/B	ENSMUSG00000008575	0.300794228479372	11.2207709076302	2.20910677304159	0.0585813732554837	0.23275061334477	-4.52675914179826
17230611	Capn2	calpain 2	ENSMUSG00000026509	0.300686702105292	8.96023921628184	2.29839083991121	0.0509991424149847	0.214997292051037	-4.3927025990975
17452204	Adam1a	a disintegrin and metallopeptidase domain 1a	ENSMUSG00000072647	0.300683058754911	4.78098078285579	2.06645059183849	0.0730735942214666	0.264955582579081	-4.73843434447301
17276020	Frmd6	FERM domain containing 6	ENSMUSG00000048285	0.300488045017459	6.98691011740379	1.6074985291218	0.147092931661665	0.391474045906151	-5.38564135777265
17357938	Olfr1494	olfactory receptor 1494	ENSMUSG00000050865	0.300483739869753	3.57970428060079	1.8871509871561	0.0963146007103152	0.308314559219086	-4.99857974768921
17213101	Aox2	aldehyde oxidase 2	ENSMUSG00000079554	0.300473963824604	4.29740127585089	1.89942225884639	0.0945195961975937	0.304764378932634	-4.98102842179589
17283270	Rps6ka5	ribosomal protein S6 kinase, polypeptide 5	ENSMUSG00000021180	0.300347579061843	7.04978833095813	2.98388402641129	0.0177491663307631	0.122349115097948	-3.34777526073782
17491853	Tjp1	tight junction protein 1	ENSMUSG00000030516	0.300339337001565	9.80819450070569	2.21463652201712	0.0580808160306579	0.231762308863099	-4.51848758855432
17225630	Kif1a	kinesin family member 1A	ENSMUSG00000014602	0.300246092361375	9.0090836607909	2.0071327875727	0.0800855120509799	0.278339432991789	-4.82532261247352
17339174	Wash1	WAS protein family homolog 1	ENSMUSG00000024101	0.299879104228042	6.65998309300404	2.34095402833381	0.0477375356130783	0.207279895927643	-4.32845809117162
17373057	Agbl2	ATP/GTP binding protein-like 2	ENSMUSG00000040812	0.299856834379993	3.8554226502993	3.03906531300018	0.0163279472020035	0.117491441185873	-3.26382292604115
17317593	Kcnq3	potassium voltage-gated channel, subfamily Q, member 3	ENSMUSG00000056258	0.299847098938335	5.68999917496265	1.76853888806257	0.115420604202358	0.341958367517312	-5.1659696448956
17287726	Caml	calcium modulating ligand	ENSMUSG00000021501	0.29981093971978	7.39459344774599	3.16362372910362	0.0135402822616479	0.106251734107804	-3.07501937817511
17257405	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	ENSMUSG00000053580	0.299547988506855	6.76838731517668	1.88883420490874	0.0960664686822253	0.307960677571082	-4.99617470843447
17445809	Ccdc146	coiled-coil domain containing 146	ENSMUSG00000064280	0.299525088985094	3.40812987721286	2.67248181573103	0.0285724166077269	0.156090677284606	-3.82352255508635
17210984	Pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	ENSMUSG00000051285	0.299510500732952	8.86395551711222	2.02520122728949	0.0778830448520248	0.274896988606406	-4.798935265255
17463718	Cdkn1b	cyclin-dependent kinase inhibitor 1B	ENSMUSG00000003031	0.299425995027089	8.3890249056265	2.70636161003255	0.0271202486452297	0.152020556553222	-3.77169907137841
17418916	Rnf19b	ring finger protein 19B	ENSMUSG00000028793	0.299394961033552	6.72921253757421	3.27334959296998	0.0114984189652058	0.097817726514592	-2.90967659667273
17411727	Gdf6	growth differentiation factor 6	ENSMUSG00000051279	0.299269322996422	4.54150181994511	2.53681277062068	0.0352328203598825	0.175051347620122	-4.03082529343997
17469556	Crbn	cereblon	ENSMUSG00000005362	0.299200445681315	8.19029305434089	2.69492627219685	0.0276017198226332	0.153371953922229	-3.78919175166134
17319230	Ddx17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	ENSMUSG00000055065	0.29899042746098	9.66042447332058	3.02679085654138	0.0166334583866806	0.118639024191391	-3.28248257437736
17450718	Fam69a	family with sequence similarity 69, member A	ENSMUSG00000029270	0.29897387478676	6.73207207518691	2.56886258244668	0.0335284400849008	0.170414946214861	-3.98190340334552
17313926	Gramd4	GRAM domain containing 4	ENSMUSG00000035900	0.298935334886628	7.23118135863795	1.63967727743246	0.140184884723726	0.380938331994461	-5.34253073539044
17328780	Car15	carbonic anhydrase 15	ENSMUSG00000090236	0.298892729289503	5.52044316971794	2.28707295685936	0.0519033324067195	0.217236926470956	-4.40975166874326
17495414	Pik3c2a	phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide	ENSMUSG00000030660	0.298856245889675	8.06957687902271	2.86368492599826	0.021309514061352	0.133641887404715	-3.53113456720888
17410090	1700006A11Rik	RIKEN cDNA 1700006A11 gene	ENSMUSG00000027973	0.298811040722187	3.11088502212348	2.55553967850545	0.0342265008046519	0.172108363921028	-4.00224493118949
17245383	Helb	helicase (DNA) B	ENSMUSG00000020228	0.298750183455651	6.47723056137237	2.88935692497803	0.0204912342545577	0.131428411985934	-3.49192698600803
17428904	Klf17	Kruppel-like factor 17	ENSMUSG00000048626	0.298703038078602	5.00537086021227	2.07803842574464	0.0717755086632364	0.262523370330735	-4.72137621283533
17333642	Zfp960	zinc finger protein 960	ENSMUSG00000096696	0.29840134025924	8.50196178706805	2.0651724272488	0.0732181735822904	0.265250808203177	-4.74031427053303
17282611	Arel1	apoptosis resistant E3 ubiquitin protein ligase 1	ENSMUSG00000042350	0.298342474367443	8.96610941820855	3.15303945027097	0.0137564878937246	0.107152420782251	-3.09102021911361
17232119	Slc2a12	solute carrier family 2 (facilitated glucose transporter), member 12	ENSMUSG00000037490	0.298300150294274	5.33080072017691	1.42733116012925	0.191796399168117	0.451850487310379	-5.61864778256527
17527532	Mpi	mannose phosphate isomerase	ENSMUSG00000032306	0.298198156102802	6.94223740148866	2.64835274267595	0.0296551195281566	0.159094674623988	-3.8604238485417
17366562	Upf2	UPF2 regulator of nonsense transcripts homolog (yeast)	ENSMUSG00000043241	0.297968041218554	7.7049082091924	2.81129421744995	0.0230862545353654	0.139695988740776	-3.61120403117662
17530430	1700080E11Rik	RIKEN cDNA 1700080E11 gene	ENSMUSG00000032566	0.297965546201117	4.75032597225633	1.77491015685542	0.114309224029131	0.340245276410628	-5.15708919033221
17265496	Nlrp1b	NLR family, pyrin domain containing 1B	ENSMUSG00000070390	0.297893552177496	3.08697763172503	2.27582728374757	0.0528176034105509	0.219244598313257	-4.42667689403482
17509964	Rfxank	regulatory factor X-associated ankyrin-containing protein	ENSMUSG00000036120	0.297843605618223	8.01812504087703	1.61773429518479	0.14486241429172	0.388058823565113	-5.37197360005269
17234207	Pcdh15	protocadherin 15	ENSMUSG00000052613	0.297728271643707	4.96086238835965	2.15753792573992	0.0634599076344302	0.243393878414727	-4.60367497860719
17391554	Il1a	interleukin 1 alpha	ENSMUSG00000027399	0.297640264522643	3.48857858068593	1.5563696991667	0.158711116488555	0.408897891922353	-5.45325721103987
17509506	Clcn3	chloride channel, voltage-sensitive 3	ENSMUSG00000004319	0.297622724683731	6.78560173696961	2.70100853738369	0.0273445492708148	0.152646759478071	-3.77988776220498
17251518	Vamp2	vesicle-associated membrane protein 2	ENSMUSG00000020894	0.297562474832646	7.78656369222278	2.69800281602167	0.027471328047046	0.152960862249633	-3.78448561286411
17521794	Qars	glutaminyl-tRNA synthetase	ENSMUSG00000032604	0.297504205696574	8.66677464599334	2.38627465466009	0.0444942259493794	0.198245900342458	-4.25985023912411
17289635	Srek1ip1	splicing regulatory glutamine/lysine-rich protein 1interacting protein 1	ENSMUSG00000021716	0.297446111517993	7.32938754743059	2.1537882121707	0.0638299003671821	0.244438582112137	-4.60925132248499
17427488	I0C0044D17Rik	RIKEN cDNA I0C0044D17 gene	ENSMUSG00000073794	0.297307458945747	4.12194742245928	2.19844179224051	0.0595588824101777	0.235167607594464	-4.54269950135628
17310673	Ank	progressive ankylosis	ENSMUSG00000022265	0.297239829469225	8.72219521821697	1.53606520098047	0.163551479869002	0.415621658416587	-5.47979529748165
17238111	Myo1a	myosin IA	ENSMUSG00000025401	0.297224202577655	4.35628836459461	1.98797697966312	0.0824865253575326	0.281836540334061	-4.85321840754459
17441490	Fbxo21	F-box protein 21	ENSMUSG00000032898	0.297207915906949	7.7701442410262	2.84259251473136	0.0220071557816604	0.135973007795944	-3.56336238910623
17275454	Npas3	neuronal PAS domain protein 3	ENSMUSG00000021010	0.296812691376832	9.75757206261514	1.6356013795243	0.141043098105928	0.382217105210731	-5.34801425551536
17282171	Zfyve26	zinc finger, FYVE domain containing 26	ENSMUSG00000066440	0.296765960665422	6.57145445202889	2.71536469901228	0.0267472654278051	0.150983197742747	-3.75792668597852
17402519	Tifa	TRAF-interacting protein with forkhead-associated domain	ENSMUSG00000046688	0.29668166115665	4.99368873968139	2.31627944986129	0.0496020126160234	0.211897688003032	-4.36572563035031
17432535	Pramel5	preferentially expressed antigen in melanoma like 5	ENSMUSG00000036749	0.296154834249633	2.87229451580314	1.60919297837667	0.146721529434206	0.390915025548543	-5.38338172950156
17478301	Nav2	neuron navigator 2	ENSMUSG00000052512	0.296120736480392	7.48091669478954	1.9439243647109	0.0882753281946149	0.293614948562677	-4.91704392638938
17279849	Fam228b	family with sequence similarity 228, member B	ENSMUSG00000050545	0.296108418378601	5.78277698054991	1.94171047486605	0.0885763620389121	0.294300355599651	-4.92023903248725
17501748	Lpar2	lysophosphatidic acid receptor 2	ENSMUSG00000031861	0.296050569579207	4.80496955854482	1.87958407953291	0.0974376668789488	0.310065323104743	-5.00938195929466
17522319	Cspg5	chondroitin sulfate proteoglycan 5	ENSMUSG00000032482	0.295899297816735	8.82842546412596	2.28531994770288	0.0520448056288806	0.217451457724828	-4.41239102371256
17497477	Cfap46	cilia and flagella associated protein 46	ENSMUSG00000049571	0.295867618889987	4.70789301416413	2.29015732527564	0.0516553458020112	0.216491386492084	-4.40510691577291
17431955	Arhgef10l	Rho guanine nucleotide exchange factor (GEF) 10-like	ENSMUSG00000040964	0.295817120248108	6.68014639987334	2.80335974759935	0.0233684202749393	0.140346384558211	-3.62333558962564
17291866	Lyrm4	LYR motif containing 4	ENSMUSG00000046573	0.295799474108173	7.52813281429037	3.20367627362217	0.012753921176276	0.102851603002585	-3.01454904412807
17493024	Zfand6	zinc finger, AN1-type domain 6	ENSMUSG00000030629	0.295727992556342	8.73297739657011	2.27248961430488	0.0530920342269664	0.219897067007987	-4.43169727075268
17217969	Kcnt2	potassium channel, subfamily T, member 2	ENSMUSG00000052726	0.29567853116429	4.24386661456991	1.90785839524474	0.0933042139585146	0.302405004724993	-4.9689388375072
17480788	Fchsd2	FCH and double SH3 domains 2	ENSMUSG00000030691	0.295571443314664	8.90122064680928	3.40938962107349	0.00940822518484814	0.0876427749869923	-2.70621057743622
17359803	Sfxn3	sideroflexin 3	ENSMUSG00000025212	0.295548734912547	8.27546736351974	1.56209976055671	0.157368787024066	0.406984771554895	-5.44573511218796
17305235	Dydc2	DPY30 domain containing 2	ENSMUSG00000021791	0.295451295666405	3.6365488283356	2.670686148334	0.0286515758389428	0.15624088607121	-3.82626898307097
17528377	Aph1b	aph1 homolog B, gamma secretase subunit	ENSMUSG00000032375	0.295437023027448	6.84272917136917	1.78450251902797	0.112654949415551	0.337731318086173	-5.14369409472238
17542300	Spin2d	spindlin family, member 2D	ENSMUSG00000079566	0.295342630135461	3.67651276753302	1.32731965473317	0.221481226418095	0.487775862404845	-5.741064164046
17277370	Eif2b2	eukaryotic translation initiation factor 2B, subunit 2 beta	ENSMUSG00000004788	0.295256248823849	8.09743614802122	1.73206854718313	0.121980071555496	0.352486171873368	-5.21654145101956
17520146	Trim43c	tripartite motif-containing 43C	ENSMUSG00000067399	0.295036133013897	4.80576389658594	1.48875457761803	0.175349336748459	0.430446210488211	-5.54090439509648
17253630	Unc119	unc-119 lipid binding chaperone	ENSMUSG00000002058	0.295029971012987	7.22886101808258	2.2874633141918	0.0518718816695524	0.217147188162408	-4.40916389156257
17370002	Fam129b	family with sequence similarity 129, member B	ENSMUSG00000026796	0.294997165449476	5.80003068486348	2.97051491918705	0.0181125451109416	0.123597181847014	-3.36813893511045
17216690	Ccdc93	coiled-coil domain containing 93	ENSMUSG00000026339	0.294995503323843	6.87078720823595	3.00485420836934	0.0171944287413198	0.120602781816164	-3.31585193060085
17339313	Epb41l3	erythrocyte membrane protein band 4.1 like 3	ENSMUSG00000024044	0.294799143867185	5.14975752815296	1.22200509572478	0.256915141554391	0.526892647891749	-5.86384252493638
17513446	Hsdl1	hydroxysteroid dehydrogenase like 1	ENSMUSG00000034189	0.294656614517386	5.85427354577742	2.28113688857927	0.0523839482428577	0.218187621768215	-4.41868761050114
17318772	Apol7a	apolipoprotein L 7a	ENSMUSG00000010601	0.294493946232034	3.49174490410629	2.60258617151755	0.0318256580610327	0.164690150676387	-3.93038654721148
17400250	Sema6c	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	ENSMUSG00000038777	0.294339611355567	5.86591001887894	2.76538575748188	0.0247690305716362	0.144711710258687	-3.68140986347866
17318523	Scrt1	scratch family zinc finger 1	ENSMUSG00000048385	0.2941832615738	4.89254744781376	2.31492971697409	0.0497060803324311	0.212006758540317	-4.36776234105755
17306316	Olfr1511	olfactory receptor 1511	ENSMUSG00000063867	0.293910307690932	2.85729574721394	1.2292243220144	0.254342939122923	0.523677048063171	-5.85564037658264
17418999	Bsdc1	BSD domain containing 1	ENSMUSG00000040859	0.29388869923945	6.9875709879149	2.28488042465126	0.0520803368007044	0.217558010055398	-4.41305271829245
17371148	Tbr1	T-box brain gene 1	ENSMUSG00000035033	0.293783277931054	4.2204652646896	1.65299883941295	0.137413343229981	0.376472297889363	-5.32456302213681
17342625	Fam234a	family with sequence similarity 234, member A	ENSMUSG00000024187	0.293752448842376	7.59196789964326	2.10896613055837	0.0684204792900952	0.254108107728135	-4.67572222816153
17424884	Pax5	paired box 5	ENSMUSG00000014030	0.293724820467895	4.49024824393165	2.50158802424735	0.0372079880330013	0.180087658277532	-4.08454034046742
17388177	Nr1h3	nuclear receptor subfamily 1, group H, member 3	ENSMUSG00000002108	0.293372620479643	5.39384039790719	1.91048939433929	0.0929282443076708	0.301811965277746	-4.96516455065664
17346817	Mtcl1	microtubule crosslinking factor 1	ENSMUSG00000052105	0.293286985340413	6.72425229810581	2.41633758156048	0.0424660275596134	0.193329598289757	-4.21423931332797
17214433	Ankzf1	ankyrin repeat and zinc finger domain containing 1	ENSMUSG00000026199	0.293018722868179	5.88007617621825	1.72343875334186	0.123582454289822	0.355143015594098	-5.22844121497749
17280401	Trappc12	trafficking protein particle complex 12	ENSMUSG00000020628	0.292788752901274	7.01287228683489	3.07789299077963	0.015399586042859	0.113781750690647	-3.20485690041617
17397774	Tsc22d2	TSC22 domain family, member 2	ENSMUSG00000027806	0.292785160615134	7.75371877508329	3.0869127901511	0.0151919407691353	0.113178103603773	-3.19117257307393
17246290	Rab5b	RAB5B, member RAS oncogene family	ENSMUSG00000000711	0.292763289204137	7.99861420922538	2.25612667887895	0.054458132201324	0.222757112505227	-4.45628952004687
17509842	Zfp868	zinc finger protein 868	ENSMUSG00000060427	0.292579052993895	6.97910257900445	2.22701751996868	0.0569754116776435	0.229010117754886	-4.49995191892834
17452139	Rph3a	rabphilin 3A	ENSMUSG00000029608	0.29246777646996	5.14326903626813	1.94732604042996	0.0878147048086685	0.292711184913099	-4.91213221341568
17516871	Sik3	SIK family kinase 3	ENSMUSG00000034135	0.292440457417145	7.64894193509982	3.14657516850679	0.0138903152987305	0.107742875043947	-3.10079680270865
17428032	Zyg11b	zyg-ll family member B, cell cycle regulator	ENSMUSG00000034636	0.292402687960665	8.41778551167593	2.79935359533034	0.0235122394093235	0.140876599157626	-3.62946129002178
17323755	Cldn5	claudin 5	ENSMUSG00000041378	0.292223862903736	4.62796617209656	2.22026196090366	0.0575759499871898	0.230441897245777	-4.51006839617594
17317225	Zhx1	zinc fingers and homeoboxes 1	ENSMUSG00000022361	0.292168708219273	7.8381148856553	2.76543196982279	0.0247672744214619	0.144711710258687	-3.68133917960834
17457609	Mgam	maltase-glucoamylase	ENSMUSG00000068587	0.292140635908953	4.12733732377374	3.18664604927179	0.0130822434073865	0.104249487892328	-3.04024523070176
17349474	Kdm3b	KDM3B lysine (K)-specific demethylase 3B	ENSMUSG00000038773	0.292049880040189	8.62952178862214	2.73906000399333	0.0257906295163625	0.148166346954039	-3.72167891948934
17497741	Ano9	anoctamin 9	ENSMUSG00000054662	0.291916463273441	3.71969808947976	3.04361989273415	0.0162160809718936	0.11712287180506	-3.25690129237941
17516960	Cadm1	cell adhesion molecule 1	ENSMUSG00000032076	0.291872585591377	7.64693015613283	3.14610115515403	0.0139001822609725	0.107768639666646	-3.1015138239469
17461807	Irak2	interleukin-1 receptor-associated kinase 2	ENSMUSG00000060477	0.291802583827384	5.48725880031586	2.27708805441768	0.0527143084746241	0.219020653763849	-4.42478014197762
17299485	Olfr739	olfactory receptor 739	ENSMUSG00000057903	0.291649394517687	3.33542528468407	2.71689728367127	0.0266843004677205	0.150784717386367	-3.75558221449455
17459108	Ccser1	coiled-coil serine rich 1	ENSMUSG00000039578	0.291611159222779	5.45704469444359	2.14528988682238	0.0646763399031626	0.246187724428725	-4.62188086540723
17390433	Zscan29	zinc finger SCAN domains 29	ENSMUSG00000050619	0.291609282358534	7.18166314042584	2.14653997700229	0.0645511395631493	0.245897657795482	-4.62002383838744
17271209	Rgs9	regulator of G-protein signaling 9	ENSMUSG00000020599	0.2915262660702	6.30521922779367	2.02491687448606	0.0779172458652025	0.274928239192231	-4.79935108857328
17313376	Tef	thyrotroph embryonic factor	ENSMUSG00000022389	0.291397805843073	5.91284419154324	1.80819664886326	0.108664953117111	0.330844747785192	-5.1104805996421
17219339	Usf1	upstream transcription factor 1	ENSMUSG00000026641	0.291373636829854	7.32139869868372	2.45117829599898	0.040231848558906	0.188214252919635	-4.16129163638906
17255318	Ppp1r9b	protein phosphatase 1, regulatory subunit 9B	ENSMUSG00000038976	0.291312560078889	7.70858443534354	2.82406755746194	0.0226393894848464	0.138247512859013	-3.59167651809169
17219684	Olfr429	olfactory receptor 429	ENSMUSG00000049528	0.29125265853565	2.76292901173627	2.2074009705835	0.0587366452910513	0.233023783156323	-4.52930983374904
17295308	Arhgef28	Rho guanine nucleotide exchange factor (GEF) 28	ENSMUSG00000021662	0.291237770791331	6.8069352872744	2.18717646785406	0.0606089620570948	0.23766995912953	-4.55951871154168
17546093	Tmsb4x	thymosin, beta 4, X chromosome	ENSMUSG00000049775	0.29120782043441	9.52338018972972	2.76565077894381	0.0247589610342683	0.144711710258687	-3.68100450141196
17536078	Dmd	dystrophin, muscular dystrophy	ENSMUSG00000045103	0.291202157609853	6.08291697817065	2.55442139232714	0.0342857636280826	0.172259640040676	-4.00395202860566
17333001	Tcp10a	t-complex protein 10a	ENSMUSG00000071322	0.291201400928985	3.1694694913227	2.29959054583948	0.0509042246904247	0.214879421328932	-4.39089451001638
17245231	Lyz1	lysozyme 1	ENSMUSG00000069515	0.291023261224436	4.4158231472383	2.33735450536779	0.0480050860020267	0.207917781132497	-4.33389862980315
